iter	Logloss
555	0.007330651225
556	0.007315482782
557	0.007302926683
558	0.007285965621
559	0.007272707993
560	0.007259403747
561	0.007241923022
562	0.007226952633
563	0.007214978855
564	0.00719787054
565	0.007185128931
566	0.007168928198
567	0.007156004989
568	0.007143591501
569	0.007130762377
570	0.007110639675
571	0.007093560645
572	0.007079257031
573	0.007063276785
574	0.007050822312
575	0.007035496674
576	0.00702128529
577	0.007009822121
578	0.006994073227
579	0.006981857927
580	0.006970024801
581	0.006953966959
582	0.006940033516
583	0.006928744674
584	0.006913486646
585	0.00690158492
586	0.006890058599
587	0.006870682617
588	0.00685728708
589	0.006846485541
590	0.006831251964
591	0.006819642297
592	0.0068043852
593	0.006789489657
594	0.006778286593
595	0.00676370166
596	0.006752788806
597	0.006741033675
598	0.006719804073
599	0.006707079879
600	0.006692461847
601	0.006677867268
602	0.006663698637
603	0.006652659419
604	0.006641842794
605	0.006630902489
606	0.006617090147
607	0.006606558774
608	0.006596339423
609	0.006576125961
610	0.006563362813
611	0.006549529184
612	0.006535939037
613	0.006521768121
614	0.006511299612
615	0.006500969515
616	0.006490585217
617	0.006477422436
618	0.006467113109
619	0.006447599255
620	0.006435647001
621	0.006422308259
622	0.006408976199
623	0.006393281846
624	0.006383532237
625	0.006374237608
626	0.006364793066
627	0.006355301263
628	0.006342663415
629	0.006329397486
630	0.006318880696
631	0.006308892084
632	0.006299164124
633	0.006290111314
634	0.006279915216
635	0.006270213999
636	0.006257959922
637	0.006246396525
638	0.006237356997
639	0.006222013155
640	0.006213079362
641	0.006204229757
642	0.006195059748
643	0.006186249149
644	0.006173546448
645	0.00616126033
646	0.006151878608
647	0.006142635231
648	0.006133755425
649	0.006118686751
650	0.006106435114
651	0.006097155113
652	0.006087933054
653	0.006078946301
654	0.006063827254
655	0.0060515063
656	0.006039878893
657	0.006031006382
658	0.006021647847
659	0.006009783788
660	0.005999358016
661	0.00598792697
662	0.005978800903
663	0.005968560332
664	0.005960097366
665	0.005948604905
666	0.005939768746
667	0.005929062269
668	0.00592007709
669	0.005911607842
670	0.005895038934
671	0.00588390226
672	0.005872799113
673	0.005861693653
674	0.005853254629
675	0.005844783962
676	0.005836453023
677	0.005825153478
678	0.005815225624
679	0.005807305775
680	0.005790090809
681	0.005779296441
682	0.005768695543
683	0.005759077339
684	0.005748223617
685	0.005740188846
686	0.00573191967
687	0.005723745991
688	0.005716103935
689	0.00570084658
690	0.005690129577
691	0.005679688195
692	0.005669514087
693	0.005661299038
694	0.00565334133
695	0.005645462371
696	0.005637353515
697	0.005622699421
698	0.005606078949
699	0.005596190861
700	0.005586091481
701	0.0055762306
702	0.005566067454
703	0.00555848317
704	0.005550565679
705	0.005534920028
706	0.005519301357
707	0.005509289928
708	0.005500734481
709	0.00549087108
710	0.005481430366
711	0.00547164737
712	0.00546426513
713	0.005456626467
714	0.005448019258
715	0.005438183331
716	0.005430999922
717	0.005423575521
718	0.005417305377
719	0.005409782782
720	0.005402545459
721	0.00539545125
722	0.005388108208
723	0.005381913693
724	0.005368433893
725	0.005353767026
726	0.005345257302
727	0.005336233008
728	0.005326751183
729	0.005312367801
730	0.005303326388
731	0.005294643365
732	0.005286106552
733	0.005277486925
734	0.005268343148
735	0.005259543081
736	0.005252688443
737	0.00524563023
738	0.005239034759
739	0.005232090045
740	0.005226273104
741	0.005219366405
742	0.005212721067
743	0.005205941442
744	0.005199339381
745	0.005193652792
746	0.005180765464
747	0.005167194269
748	0.005159384268
749	0.005151456266
750	0.005145904763
751	0.00513749594
752	0.005128896998
753	0.005120616898
754	0.005112166964
755	0.005098824596
756	0.005090472362
757	0.00508219636
758	0.005074190604
759	0.005067396063
760	0.005061069115
761	0.005054643721
762	0.005048175087
763	0.005042318687
764	0.005035771286
765	0.00502958036
766	0.005022209603
767	0.00501697342
768	0.005009085184
769	0.005004098805
770	0.004996934518
771	0.00499169411
772	0.004978514428
773	0.004970801669
774	0.004965319306
775	0.004957204633
776	0.004949330282
777	0.004941507701
778	0.004934298403
779	0.004928027919
780	0.00492178726
781	0.004914887941
782	0.004907722581
783	0.004902683428
784	0.004894865924
785	0.004887541896
786	0.004876115803
787	0.004868193755
788	0.004860730047
789	0.004853500035
790	0.004847524296
791	0.004841878238
792	0.004835637796
793	0.004829705068
794	0.004823798813
795	0.00481269312
796	0.004805341529
797	0.004797705239
798	0.004792066483
799	0.004780297478
800	0.004773129528
801	0.004765649563
802	0.004760099741
803	0.004753473023
804	0.00474628329
805	0.004740631773
806	0.004735268168
807	0.004729258274
808	0.004724701249
809	0.004717626905
810	0.004711826591
811	0.004701565626
812	0.004690322308
813	0.004683298617
814	0.004676826901
815	0.004669663445
816	0.004662589451
817	0.004656032933
818	0.004648770446
819	0.004643564312
820	0.004638257651
821	0.004632837878
822	0.004627382922
823	0.004622215113
824	0.004617760571
825	0.004612561929
826	0.004606208409
827	0.00460179975
828	0.004590845076
829	0.004584902646
830	0.004580189333
831	0.004573946309
832	0.00456725952
833	0.004560683477
834	0.00455405888
835	0.004548949936
836	0.004543821619
837	0.00453389252
838	0.004527253247
839	0.004521003359
840	0.004514162902
841	0.004509370708
842	0.004504079132
843	0.004498638083
844	0.004492170783
845	0.004487031309
846	0.004477356986
847	0.004467058642
848	0.00446068249
849	0.004453872356
850	0.004448228893
851	0.004441909751
852	0.004435038649
853	0.004428976592
854	0.004423910453
855	0.004419035633
856	0.004414157524
857	0.004409316277
858	0.004405413363
859	0.00440055347
860	0.004395457783
861	0.004389216192
862	0.004383610613
863	0.004377409964
864	0.004371639504
865	0.004367758631
866	0.00435794337
867	0.004351738837
868	0.004345550254
869	0.004340191874
870	0.004334143415
871	0.00432830587
872	0.004323566621
873	0.004319082114
874	0.004314067027
875	0.004310395458
876	0.004304698583
877	0.004298997973
878	0.004295399982
879	0.004289425562
880	0.004280792413
881	0.004274794085
882	0.004269084324
883	0.00426303963
884	0.004257771486
885	0.004252964324
886	0.004248253351
887	0.004243870724
888	0.00423930745
889	0.004230875677
890	0.004225249901
891	0.004219034701
892	0.004213498369
893	0.004209090024
894	0.004204493323
895	0.004199938516
896	0.004194508754
897	0.004190035053
898	0.004181929716
899	0.004176409409
900	0.004170409492
901	0.004164847231
902	0.004159281296
903	0.004155191715
904	0.004150287385
905	0.004145386082
906	0.004136467367
907	0.004130701708
908	0.004125437108
909	0.00412067112
910	0.00411508062
911	0.0041109901
912	0.004106567518
913	0.004101422567
914	0.004096163038
915	0.004092351796
916	0.004087898873
917	0.004083644303
918	0.004075615419
919	0.0040706736
920	0.004065014581
921	0.004059584006
922	0.004054485314
923	0.004050317427
924	0.004046346623
925	0.004040994367
926	0.004032443137
927	0.004027415163
928	0.004021714586
929	0.004016955546
930	0.004012834018
931	0.004008468425
932	0.004004439398
933	0.004000530486
934	0.00399578247
935	0.003991314687
936	0.003987777535
937	0.00398286017
938	0.003979640706
939	0.003974674303
940	0.003966881664
941	0.003962147027
942	0.003956838651
943	0.003951806257
944	0.003947701035
945	0.003943850567
946	0.003939954701
947	0.003934881746
948	0.003931011373
949	0.003925924138
950	0.003921441058
951	0.003916726311
952	0.003911316654
953	0.003907761877
954	0.003904191884
955	0.003896519993
956	0.003891924973
957	0.003886818088
958	0.00388324763
959	0.003878420588
960	0.003873791978
961	0.003870048619
962	0.003865945312
963	0.003862321451
964	0.003857545004
965	0.003853021936
966	0.003848635747
967	0.003841268065
968	0.003836439157
969	0.003832097742
970	0.003827179364
971	0.003823632149
972	0.003819604016
973	0.003816149722
974	0.003812492507
975	0.003805576347
976	0.003801090369
977	0.003796405274
978	0.003791494816
979	0.003787866102
980	0.003784312268
981	0.003780679374
982	0.003776079066
983	0.003771310247
984	0.003764584391
985	0.003760208679
986	0.003756170933
987	0.003749626973
988	0.003745037885
989	0.00374093702
990	0.003736393907
991	0.003733245161
992	0.003729238337
993	0.003726101166
994	0.003719113028
995	0.003715075102
996	0.003710470236
997	0.003706308056
998	0.003702551027
999	0.003699441869
