iter	Logloss
223	0.0404790163
224	0.04010351896
225	0.03986576498
226	0.0395624131
227	0.03928348422
228	0.03901054859
229	0.03871461749
230	0.03843621612
231	0.03815694451
232	0.03787750602
233	0.0376116097
234	0.03723460734
235	0.03697256446
236	0.03673171997
237	0.03650843203
238	0.03622987866
239	0.03596996963
240	0.03574188352
241	0.03551134467
242	0.03528829217
243	0.035069561
244	0.03486528993
245	0.03461488783
246	0.03441747427
247	0.03415658474
248	0.03390331864
249	0.03364082575
250	0.03343894482
251	0.0331864655
252	0.03299199939
253	0.03271937966
254	0.03249569833
255	0.03227087259
256	0.03207135201
257	0.03188931942
258	0.03170611858
259	0.03145650029
260	0.03120793104
261	0.03098202646
262	0.03080911636
263	0.0306392163
264	0.03042233884
265	0.03025711775
266	0.03001005054
267	0.02980649769
268	0.02957907915
269	0.02942382395
270	0.02926959097
271	0.02905079126
272	0.02883765101
273	0.02864992023
274	0.02850230336
275	0.02831687927
276	0.02817376256
277	0.02799472213
278	0.02781966925
279	0.0276214242
280	0.02748542428
281	0.02735133171
282	0.0272190094
283	0.02702819407
284	0.02686460018
285	0.02670429349
286	0.02657842636
287	0.02639456093
288	0.02627077103
289	0.02614883184
290	0.02597058415
291	0.02579661608
292	0.02564653158
293	0.02552924156
294	0.02535973191
295	0.02519570589
296	0.02508144379
297	0.02494056821
298	0.02478143573
299	0.02465914935
300	0.0245496124
301	0.0244418174
302	0.02430674732
303	0.02420091778
304	0.02409627885
305	0.02394426465
306	0.02379569113
307	0.02368305922
308	0.02355640233
309	0.0234567076
310	0.02331306189
311	0.02317424864
312	0.02307712734
313	0.02298177481
314	0.02287648022
315	0.02275757194
316	0.02266472876
317	0.02257317752
318	0.02245815992
319	0.02236819863
320	0.02223771811
321	0.02210997492
322	0.02202219069
323	0.02189604938
324	0.02177100182
325	0.0216843918
326	0.02159879804
327	0.02149339914
328	0.02137289196
329	0.02125278711
330	0.02117131501
331	0.02109005898
332	0.02097602487
333	0.02087536156
334	0.02078648806
335	0.02070860863
336	0.02059712708
337	0.02052030861
338	0.02041111887
339	0.02033533454
340	0.0202293843
341	0.02014705539
342	0.02005291283
343	0.01997993141
344	0.01988857388
345	0.019816643
346	0.01971523762
347	0.01964432299
348	0.01956511438
349	0.01946652234
350	0.01939708143
351	0.01931062043
352	0.01923500001
353	0.01916783303
354	0.01907275319
355	0.01900689602
356	0.01892358959
357	0.01885884106
358	0.01876641959
359	0.01870278269
360	0.01861190498
361	0.01853215694
362	0.01844308674
363	0.01838048398
364	0.01831852496
365	0.01823112965
366	0.01816353798
367	0.01810345054
368	0.01802806258
369	0.01794365346
370	0.01788526326
371	0.01781943291
372	0.01776135564
373	0.01767907292
374	0.01760608405
375	0.0175501138
376	0.0174701184
377	0.01740753651
378	0.01735207587
379	0.01728186905
380	0.01722632796
381	0.0171482116
382	0.01708848178
383	0.01703528166
384	0.01696831286
385	0.01691552848
386	0.01684074402
387	0.01678887755
388	0.01671509445
389	0.01664260775
390	0.01659120023
391	0.01651932895
392	0.01642487645
393	0.01636995375
394	0.01631606072
395	0.01626716405
396	0.01621420681
397	0.0161247015
398	0.01607349664
399	0.01602210701
400	0.01597418189
401	0.01588706374
402	0.01583735347
403	0.01578754336
404	0.01573887914
405	0.01569048911
406	0.01564466804
407	0.01559721231
408	0.01551544517
409	0.01546894312
410	0.01542291939
411	0.0153652072
412	0.01532070339
413	0.01527593434
414	0.0152298823
415	0.01518678665
416	0.01512602568
417	0.01504895985
418	0.01500576138
419	0.01496294141
420	0.01492035389
421	0.01484601647
422	0.01480410546
423	0.01476257443
424	0.01469132602
425	0.01465069652
426	0.01461037844
427	0.01457120329
428	0.01450198293
429	0.01446317732
430	0.01442502141
431	0.01438717842
432	0.01431937516
433	0.0142819047
434	0.01424437165
435	0.01420791
436	0.01416879594
437	0.01412838399
438	0.01409265846
439	0.01402838975
440	0.01399286687
441	0.01395863593
442	0.01392429173
443	0.01386128068
444	0.01382733285
445	0.01379331946
446	0.01375951171
447	0.01369804442
448	0.01365080178
449	0.01360347867
450	0.0135564059
451	0.01350947022
452	0.01346365958
453	0.01341833323
454	0.01337355375
455	0.01332874
456	0.0132883206
457	0.01324441731
458	0.01320104301
459	0.01316137612
460	0.01311794221
461	0.01307540387
462	0.01303587854
463	0.01299393922
464	0.01295224428
465	0.012914747
466	0.01287359297
467	0.01283327341
468	0.01279583573
469	0.0127430588
470	0.0127033174
471	0.01266780496
472	0.01261520684
473	0.0125764817
474	0.01253757775
475	0.01250261962
476	0.01245083809
477	0.01241243482
478	0.01237926036
479	0.01233053729
480	0.01229339018
481	0.01225678176
482	0.01222417802
483	0.01218785718
484	0.01215182915
485	0.01211965606
486	0.0120723471
487	0.0120371744
488	0.01200569794
489	0.01196021512
490	0.01191447973
491	0.01186976954
492	0.01183511764
493	0.01180134863
494	0.01177117825
495	0.01173789203
496	0.01170451343
497	0.01167455465
498	0.01163171083
499	0.01158923209
500	0.01155673116
501	0.01152781695
502	0.01148595512
503	0.01144409478
504	0.01140324622
505	0.01136295199
506	0.01133152694
507	0.01130065694
508	0.0112727128
509	0.01123384386
510	0.01120348275
511	0.01117259935
512	0.01114577577
513	0.01111570597
514	0.01108512729
515	0.01105924398
516	0.01102077961
517	0.0109835729
518	0.01095440835
519	0.010928379
520	0.01089099869
521	0.01085489392
522	0.01083428413
523	0.01079831049
524	0.01076991558
525	0.01074172333
526	0.0107168138
527	0.01069648117
528	0.01066085026
529	0.01063617542
530	0.01060103476
531	0.01057400554
532	0.01054654866
533	0.01051992327
534	0.01049559712
535	0.01046799198
536	0.0104449898
537	0.01042074263
538	0.0103941679
539	0.01036802381
540	0.01034542918
541	0.01031282544
542	0.01028708518
543	0.01026442647
544	0.01023126841
545	0.01019937098
546	0.01017423049
547	0.01014848799
548	0.01012680754
549	0.01010365784
550	0.0100707449
551	0.01004012525
552	0.01001585871
553	0.009991446882
554	0.00997011289
555	0.009945743531
556	0.009921996295
557	0.00990125984
558	0.009879642725
559	0.009850284457
560	0.009826601297
561	0.009803249687
562	0.009782444686
563	0.009758710861
564	0.009738476574
565	0.009709054232
566	0.009680815041
567	0.009657804668
568	0.009635573626
569	0.00961542204
570	0.009595499933
571	0.009567932785
572	0.009545557946
573	0.009523752332
574	0.009504448622
575	0.00948292017
576	0.009463496506
577	0.009435638785
578	0.009415462613
579	0.009389315546
580	0.009367866814
581	0.009346359968
582	0.009325032681
583	0.009308463335
584	0.009287997335
585	0.009271028638
586	0.009252341092
587	0.009226469696
588	0.009206252545
589	0.009185710549
590	0.009169393778
591	0.009148900211
592	0.009132734686
593	0.009106924385
594	0.009081926942
595	0.009064124525
596	0.00904430896
597	0.009024677426
598	0.009008823335
599	0.00898347199
600	0.008959697932
601	0.008940202743
602	0.008921221644
603	0.008905856311
604	0.008888280392
605	0.008869370818
606	0.00885027796
607	0.008835353702
608	0.008823355287
609	0.008804436028
610	0.008789733052
611	0.008777990192
612	0.008754949272
613	0.008736858517
614	0.008718656003
615	0.008703924716
616	0.008685291559
617	0.008670748025
618	0.008646265417
619	0.00863525942
620	0.00862352103
621	0.008605935425
622	0.00858849287
623	0.008573885262
624	0.00855640918
625	0.008542147279
626	0.008519405872
627	0.008502108604
628	0.008484624326
629	0.008471053094
630	0.008448265493
631	0.008437462896
632	0.008420519531
633	0.00840684101
634	0.008396302909
635	0.008385211229
636	0.008368492126
637	0.008352044225
638	0.008338546753
639	0.008318252861
640	0.008301250637
641	0.008287927508
642	0.008271926641
643	0.008255372941
644	0.008242067695
645	0.008220881224
646	0.008210577071
647	0.008200318366
648	0.008184381574
649	0.008168365061
650	0.008155684173
651	0.00813555941
652	0.008119867742
653	0.008107791096
654	0.008091776073
655	0.008079378307
656	0.008069502562
657	0.008053971082
658	0.008037574589
659	0.008025639504
660	0.008005055785
661	0.007995140553
662	0.007985249162
663	0.007970420271
664	0.007955214381
665	0.007938555628
666	0.00792657882
667	0.007911578566
668	0.007895328104
669	0.007883433253
670	0.007863846421
671	0.007845297456
672	0.007830945402
673	0.007818897069
674	0.00781006664
675	0.007795090973
676	0.007779561728
677	0.007767854631
678	0.007753612101
679	0.007737994939
680	0.007726319134
681	0.007709133625
682	0.00769481957
683	0.007682999969
684	0.007669462264
685	0.007653999329
686	0.007643117011
687	0.007624330372
688	0.00761244297
689	0.007600952685
690	0.007589442283
691	0.007578091323
692	0.007566721737
693	0.007555758208
694	0.007543939352
695	0.007532884181
696	0.007522085309
697	0.007510674
698	0.007500007749
699	0.007489164174
700	0.007478614151
701	0.007467738539
702	0.00745690316
703	0.007446511835
704	0.007433475554
705	0.007421477884
706	0.007408770919
707	0.00738408342
708	0.007371804118
709	0.007359880954
710	0.007347252965
711	0.007335539162
712	0.007323627174
713	0.00729945749
714	0.007287921757
715	0.007275857031
716	0.007263576239
717	0.007252556086
718	0.007228764892
719	0.007217469811
720	0.007205801457
721	0.007194639742
722	0.007182903588
723	0.007171867043
724	0.007148999721
725	0.007138413936
726	0.007127667964
727	0.007116183639
728	0.007097670436
729	0.007079572976
730	0.007061450183
731	0.007043132186
732	0.007025483251
733	0.007008199394
734	0.006990890205
735	0.006973923743
736	0.006956930459
737	0.006940065324
738	0.006923554838
739	0.006918030977
740	0.006912235171
741	0.006896563619
742	0.006890778244
743	0.006885005534
744	0.006879509985
745	0.006873980165
746	0.00685814321
747	0.006852762401
748	0.006847339123
749	0.006841826439
750	0.006836403906
751	0.006821231544
752	0.006815952063
753	0.00681001693
754	0.006804990768
755	0.006799583137
756	0.006784255803
757	0.006779145449
758	0.00677382499
759	0.006768599153
760	0.006763377786
761	0.0067580387
762	0.006743490696
763	0.006737993658
764	0.006732958555
765	0.006727669388
766	0.006722459197
767	0.006707596779
768	0.006703011692
769	0.006697719544
770	0.006692220271
771	0.006687437743
772	0.006672878563
773	0.006667841226
774	0.006662903726
775	0.006657813489
776	0.006653012335
777	0.006638920307
778	0.006625197828
779	0.006619983166
780	0.006615269929
781	0.006601855159
782	0.006597086787
783	0.006592139602
784	0.006587128341
785	0.006582693756
786	0.006577661633
787	0.00656568408
788	0.006561092287
789	0.006556628644
790	0.006549724191
791	0.006542492658
792	0.006535029411
793	0.006528097391
794	0.00652134493
795	0.006508661807
796	0.006501687318
797	0.006489221752
798	0.006482292712
799	0.006476035714
800	0.006463462114
801	0.006456816196
802	0.006450369954
803	0.006437915564
804	0.006431557238
805	0.006425234675
806	0.006412886828
807	0.00640816465
808	0.006403644383
809	0.006398820877
810	0.006387197971
811	0.006379720569
812	0.006373030692
813	0.006365823746
814	0.006358404458
815	0.006351518631
816	0.00634431541
817	0.006332683563
818	0.006325493753
819	0.006318679452
820	0.006311956048
821	0.006305295229
822	0.006298343837
823	0.006291884929
824	0.006285130978
825	0.006273692846
826	0.006267023832
827	0.006260310858
828	0.006253849715
829	0.00624723658
830	0.006240914762
831	0.006234332919
832	0.006222882122
833	0.00621310696
834	0.006202935427
835	0.006192971766
836	0.006183089688
837	0.006173095852
838	0.006163072586
839	0.006153538823
840	0.006143677235
841	0.006134243309
842	0.006124250218
843	0.006114949659
844	0.006105513126
845	0.006095680222
846	0.006086263806
847	0.006076756865
848	0.006067007035
849	0.006057562679
850	0.006048132479
851	0.006038728729
852	0.006029882282
853	0.006020695716
854	0.006011416763
855	0.006002555043
856	0.005993040651
857	0.005983991176
858	0.0059752848
859	0.005966292322
860	0.005957558751
861	0.005948625877
862	0.005939842016
863	0.005930872634
864	0.005922212079
865	0.005913680047
866	0.005905004591
867	0.005896484852
868	0.00588946268
869	0.005881094933
870	0.005873976648
871	0.005865861475
872	0.005857302994
873	0.005850708485
874	0.00584214963
875	0.005835343152
876	0.005827248842
877	0.005820515007
878	0.005812256411
879	0.005804079026
880	0.0057973288
881	0.005789046735
882	0.005782801285
883	0.005774528533
884	0.005767890066
885	0.005759653449
886	0.005751670897
887	0.005745366588
888	0.005737249181
889	0.005730896443
890	0.005722823739
891	0.00571645461
892	0.005708085746
893	0.005700497329
894	0.005694221705
895	0.005686024576
896	0.005680140853
897	0.005672091991
898	0.005665967986
899	0.00565841943
900	0.005649575591
901	0.005643515289
902	0.005635539815
903	0.005627401546
904	0.005621181801
905	0.005613501742
906	0.00560521856
907	0.005598987639
908	0.005589457229
909	0.005582175776
910	0.005574174598
911	0.005566244572
912	0.005557710677
913	0.005552075431
914	0.005545647442
915	0.00553817749
916	0.00553085506
917	0.005523009226
918	0.005516846105
919	0.005509655923
920	0.005501642823
921	0.005495828018
922	0.005488766357
923	0.005480256677
924	0.005474112555
925	0.00546527952
926	0.00545816198
927	0.005450322479
928	0.005444220454
929	0.005436923355
930	0.005429660901
931	0.005423761904
932	0.005416213349
933	0.005408749357
934	0.005403283238
935	0.005396205932
936	0.005388358235
937	0.005382495746
938	0.005373717099
939	0.005366416276
940	0.005359325558
941	0.005353711173
942	0.005346764624
943	0.005339205265
944	0.005333345756
945	0.00532710664
946	0.005321460962
947	0.005312798545
948	0.005306219682
949	0.005298620462
950	0.005293247104
951	0.00528643541
952	0.005279149115
953	0.00527388677
954	0.005267007649
955	0.00525990203
956	0.005254459754
957	0.005246298388
958	0.005239644647
959	0.005232790112
960	0.005227551609
961	0.005220411718
962	0.005213389918
963	0.005208216608
964	0.005201714486
965	0.005194596946
966	0.005189651996
967	0.005182974041
968	0.005175881088
969	0.00517071113
970	0.005162946135
971	0.005156448111
972	0.005149719492
973	0.005144365877
974	0.005137924105
975	0.005132887512
976	0.005126769096
977	0.005120865256
978	0.00511460565
979	0.005107506365
980	0.005101951957
981	0.00509640798
982	0.005090149865
983	0.005084835738
984	0.005079157278
985	0.005073200911
986	0.005067309365
987	0.005062074959
988	0.005056438968
989	0.005050418898
990	0.005045140535
991	0.005039899051
992	0.005034459382
993	0.005028867722
994	0.00502359122
995	0.005017854273
996	0.005012813583
997	0.005007336661
998	0.00500209555
999	0.004997142777
